,Unnamed: 0,comparison_name,estimate,intervention1,intervention2,lower,metric,outcome_name,pmid,result_str,review_name,upper,XML_file_names
19946,19946,"""Participants receiving red blood cell transfusions""",0.452751817238,"""Treatment""","""Control""",0.20569356597199998,"""RR""","""Participants receiving red blood cell transfusions - overall""",20798194,"sig diff, neg","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",0.996551384792,PMC3228044.nxml
20002,20002,"""Participants receiving red blood cell transfusions""",0.452751817238,"""Treatment""","""Control""",0.20569356597199998,"""RR""","""Participants receiving red blood cell transfusions - experimental arms merged""",20798194,"sig diff, neg","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",0.996551384792,PMC3228044.nxml
20054,20054,"""Thrombotic events""",4.07339449541,"""Treatment""","""Control""",0.462627449434,"""RR""","""Thrombotic events - overall""",20798194,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",35.8658846023,PMC3228044.nxml
20084,20084,"""Thrombotic events""",4.07339449541,"""Treatment""","""Control""",0.462627449434,"""RR""","""Thrombotic events - experimental arms merged""",20798194,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",35.8658846023,PMC3228044.nxml
447,447,"""Pentobarbital vs Thiopental""",1.77777777778,"""Pentobarbital""","""Thiopental""",1.02702747172,"""RR""","""Death at the end of follow-up (6 months)""",18759980,"sig diff, pos","""CD000033 v. 9.12 Barbiturates for acute traumatic brain injury.rm5""",3.0773216045300003,PMC2575601.nxml
448,448,"""Pentobarbital vs Thiopental""",1.30769230769,"""Pentobarbital""","""Thiopental""",0.881427435508,"""RR""","""Death or severe disability at the end of follow-up (6 months)""",18759980,no sig diff,"""CD000033 v. 9.12 Barbiturates for acute traumatic brain injury.rm5""",1.9401020466499999,PMC2575601.nxml
449,449,"""Pentobarbital vs Thiopental""",1.63636363636,"""Pentobarbital""","""Thiopental""",1.03097869833,"""RR""","""Uncontrolled ICP during treatment""",18759980,"sig diff, pos","""CD000033 v. 9.12 Barbiturates for acute traumatic brain injury.rm5""",2.59722723151,PMC2575601.nxml
450,450,"""Pentobarbital vs Thiopental""",0.9523809523810001,"""Pentobarbital""","""Thiopental""",0.8111199825740001,"""RR""","""Hypotension during treatment""",18759980,no sig diff,"""CD000033 v. 9.12 Barbiturates for acute traumatic brain injury.rm5""",1.11824329069,PMC2575601.nxml
31833,31833,"""LASIK versus PRK""",9.333333333330001,"""LASIK""","""PRK""",1.05232168552,"""OR""","""UCVA of 20/15 or better at two to four weeks post-treatment""",21573091,"sig diff, pos","""CD005135 v. 5.2 Laser-assisted in-situ keratomileusis (LASIK) versus photorefractive keratectomy (PRK) for myopia.rm5""",82.7799258625,PMC3090298.nxml
31836,31836,"""LASIK versus PRK""",1.92592592593,"""LASIK""","""PRK""",0.620589629308,"""OR""","""UCVA of 20/15 or better at six months post-treatment""",21573091,no sig diff,"""CD005135 v. 5.2 Laser-assisted in-situ keratomileusis (LASIK) versus photorefractive keratectomy (PRK) for myopia.rm5""",5.97688149622,PMC3090298.nxml
31843,31843,"""LASIK versus PRK""",6.681818181819999,"""LASIK""","""PRK""",1.7685153955500001,"""OR""","""UCVA of 20/20 or better at two to four weeks post-treatment""",21573091,"sig diff, pos","""CD005135 v. 5.2 Laser-assisted in-situ keratomileusis (LASIK) versus photorefractive keratectomy (PRK) for myopia.rm5""",25.2452957589,PMC3090298.nxml
31850,31850,"""LASIK versus PRK""",0.479166666667,"""LASIK""","""PRK""",0.0406258298685,"""OR""","""UCVA of 20/20 or better at six months post-treatment""",21573091,no sig diff,"""CD005135 v. 5.2 Laser-assisted in-situ keratomileusis (LASIK) versus photorefractive keratectomy (PRK) for myopia.rm5""",5.65159395359,PMC3090298.nxml
31864,31864,"""LASIK versus PRK""",3.63157894737,"""LASIK""","""PRK""",0.6556633983,"""OR""","""Within 0.50 D of target refraction at two to four weeks post-treatment""",21573091,no sig diff,"""CD005135 v. 5.2 Laser-assisted in-situ keratomileusis (LASIK) versus photorefractive keratectomy (PRK) for myopia.rm5""",20.114536948599998,PMC3090298.nxml
31869,31869,"""LASIK versus PRK""",0.63768115942,"""LASIK""","""PRK""",0.09708560362400001,"""OR""","""Within 0.50 D of target refraction at six months post-treatment""",21573091,no sig diff,"""CD005135 v. 5.2 Laser-assisted in-situ keratomileusis (LASIK) versus photorefractive keratectomy (PRK) for myopia.rm5""",4.188440365,PMC3090298.nxml
2201,2201,"""Any antibiotics versus no antibiotics""",2.61290322581,"""Antibiotics""","""No antibiotics""",0.11099310963199999,"""RR""","""Perinatal mortality""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",61.5106945834,PMC2366143.nxml
2219,2219,"""Any antibiotics versus no antibiotics""",1.51666666667,"""Antibiotics""","""No antibiotics""",0.499550368871,"""RR""","""Maternal adverse drug reaction requiring cessation of treatment""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",4.60469638522,PMC2366143.nxml
2227,2227,"""Any antibiotics versus no antibiotics""",0.26,"""Antibiotics""","""No antibiotics""",0.0800133219207,"""RR""","""Maternal infection""",18472878,"sig diff, neg","""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",0.844859310641,PMC2366143.nxml
2249,2249,"""Any antibiotics versus no antibiotics""",1.40833333333,"""Any antibiotic""","""No antibiotic""",0.694462950289,"""RR""","""Respiratory distress syndrome""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",2.85602389149,PMC2366143.nxml
2270,2270,"""Any macrolide versus no macrolide""",2.61290322581,"""Any macrolide""","""No macrolide""",0.11099310963199999,"""RR""","""Perinatal mortality""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",61.5106945834,PMC2366143.nxml
2275,2275,"""Any macrolide versus no macrolide""",1.51666666667,"""Any macrolide""","""No macrolide""",0.499550368871,"""RR""","""Maternal adverse drug reaction requiring cessation of treatment""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",4.60469638522,PMC2366143.nxml
2278,2278,"""Any macrolide versus no macrolide""",0.26,"""Any macrolide""","""No macrolide""",0.0800133219207,"""RR""","""Maternal infection""",18472878,"sig diff, neg","""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",0.844859310641,PMC2366143.nxml
2286,2286,"""Any macrolide versus no macrolide""",1.40833333333,"""Any macrolide""","""No macrolide""",0.694462950289,"""RR""","""Respiratory distress syndrome""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",2.85602389149,PMC2366143.nxml
2294,2294,"""Any beta-lactam versus no beta-lactam""",2.61290322581,"""Any beta-lactam""","""No beta-lactam""",0.11099310963199999,"""RR""","""Perinatal mortality""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",61.5106945834,PMC2366143.nxml
2307,2307,"""Any beta-lactam versus no beta-lactam""",1.51666666667,"""Any beta-lactam""","""No beta-lactam""",0.499550368871,"""RR""","""Maternal adverse drug reaction requiring cessation of treatment""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",4.60469638522,PMC2366143.nxml
2313,2313,"""Any beta-lactam versus no beta-lactam""",0.26,"""Any beta-lactam""","""No beta-lactam""",0.0800133219207,"""RR""","""Maternal infection""",18472878,"sig diff, neg","""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",0.844859310641,PMC2366143.nxml
2328,2328,"""Any beta-lactam versus no beta-lactam""",1.40833333333,"""Any beta-lactam""","""No beta-lactam""",0.694462950289,"""RR""","""Respiratory distress syndrome""",18472878,no sig diff,"""CD000246 v. 9.0 Prophylactic antibiotics for inhibiting preterm labour with intact membranes.rm5""",2.85602389149,PMC2366143.nxml
49760,49760,"""Primary analysis: automated closed loop system versus non-automated system""",0.2,"""Automated""","""Non-automated""",0.009830345085510001,"""RR""","""Non invasive ventilation""",19171056,no sig diff,"""CD009235 v. 6.0 Automated versus non-automated weaning for reducing the duration of mechanical ventilation for criti.rm5""",4.06903314706,PMC2688118.nxml
2958,2958,"""LIFE SKILLS PROGRAMME versus STANDARD CARE""",0.0,"""Treatment""","""Control""",0.0,"""RR""","""Leaving the study early""",19284644,"sig diff, neg","""CD000381 v. 10.0 Life skills programmes for chronic mental illnesses.rm5""",0.0,PMC2666722.nxml
3669,3669,"""Transfusion at a restrictive vs a liberal haemoglobin threshold""",1.0,"""Restrictive""","""Liberal""",0.9003352375920001,"""RR""","""Infants transfused once or more""",19284644,no sig diff,"""CD000512 v. 4.0 Low versus high haemoglobin concentration threshold for blood transfusion for preventing morbidity a.rm5""",1.11069739165,PMC2666722.nxml
3672,3672,"""Transfusion at a restrictive vs a liberal haemoglobin threshold""",1.25263157895,"""Restrictive""","""Liberal""",0.487931781748,"""RR""","""Death or severe brain injury by first hospital discharge""",19284644,no sig diff,"""CD000512 v. 4.0 Low versus high haemoglobin concentration threshold for blood transfusion for preventing morbidity a.rm5""",3.2157894428500002,PMC2666722.nxml
3675,3675,"""Transfusion at a restrictive vs a liberal haemoglobin threshold""",1.17647058824,"""Restrictive""","""Liberal""",0.382458723723,"""RR""","""Brain Injury on ultrasound in survivors""",19284644,no sig diff,"""CD000512 v. 4.0 Low versus high haemoglobin concentration threshold for blood transfusion for preventing morbidity a.rm5""",3.6189082876999996,PMC2666722.nxml
3678,3678,"""Transfusion at a restrictive vs a liberal haemoglobin threshold""",1.12941176471,"""Restrictive""","""Liberal""",0.6932471224690001,"""RR""","""Apnoea requiring intervention in survivors""",19284644,no sig diff,"""CD000512 v. 4.0 Low versus high haemoglobin concentration threshold for blood transfusion for preventing morbidity a.rm5""",1.8399945602599999,PMC2666722.nxml
3681,3681,"""Transfusion at a restrictive vs a liberal haemoglobin threshold""",2.7,"""Restrictive""","""Liberal""",0.117258887908,"""RR""","""Necrotising enterocolitis""",19284644,no sig diff,"""CD000512 v. 4.0 Low versus high haemoglobin concentration threshold for blood transfusion for preventing morbidity a.rm5""",62.1701273999,PMC2666722.nxml
7878,7878,"""Mifepristone mid-doses (25-50 mg) versus mifepristone low-doses (< 25 mg)""",1.0666666666700002,"""Treatment""","""Control""",0.06979808249080001,"""RR""","""Observed number of pregnancies (all women)""",19284644,no sig diff,"""CD001324 v. 11.0 Interventions for emergency contraception.rm5""",16.300989041199998,PMC2666722.nxml
31565,31565,"""Appraisal of the results of Huachansu in the short term""",1.3815789473700002,"""Treatment""","""Control""",0.5182766642719999,"""OR""","""the rate of complete remission and partly remission""",19284644,no sig diff,"""CD005096 v. 8.2 Chinese herbal medicines for induction of remission in advanced or late gastric cancer.rm5""",3.6828985740499998,PMC2666722.nxml
31569,31569,"""Appraisal of the results of Huachansu in the short term""",0.239130434783,"""Treatment""","""Control""",0.0862428050175,"""OR""","""the toxic and side effects in digestive system after chemotherapy (no special data in trial of Zhang 2006)""",19284644,"sig diff, neg","""CD005096 v. 8.2 Chinese herbal medicines for induction of remission in advanced or late gastric cancer.rm5""",0.663050846128,PMC2666722.nxml
31573,31573,"""Appraisal of the results of Huachansu in the short term""",0.289592760181,"""Favours control""","""Control""",0.101751731253,"""OR""","""the toxic and side effects of leukopenia after chemotherapy(no special data in trial of Zhang 2006)""",19284644,"sig diff, neg","""CD005096 v. 8.2 Chinese herbal medicines for induction of remission in advanced or late gastric cancer.rm5""",0.8242018658210001,PMC2666722.nxml
31669,31669,"""Sensitivity analyses for Huachansu""",1.21323529412,"""Experimental""","""Control""",0.6732560757699999,"""RR""","""the rate of complete remission and partly remission only for trials with samples>60""",19284644,no sig diff,"""CD005096 v. 8.2 Chinese herbal medicines for induction of remission in advanced or late gastric cancer.rm5""",2.1863001788900003,PMC2666722.nxml
31672,31672,"""Sensitivity analyses for Huachansu""",0.48529411764700003,"""Experimental""","""Control""",0.282062527254,"""RR""","""the toxic and side effects in digestive system only for trials with samples>60(no special data in trial of Zhang 2006)""",19284644,"sig diff, neg","""CD005096 v. 8.2 Chinese herbal medicines for induction of remission in advanced or late gastric cancer.rm5""",0.834958060241,PMC2666722.nxml
31675,31675,"""Sensitivity analyses for Huachansu""",0.45674740484399995,"""Experimental""","""Control""",0.228984298899,"""RR""","""the toxic and side effects of leukopenia only for trials with samples>60(no special data in trial of Zhang 2006)""",19284644,"sig diff, neg","""CD005096 v. 8.2 Chinese herbal medicines for induction of remission in advanced or late gastric cancer.rm5""",0.911058936507,PMC2666722.nxml
31737,31737,"""Acupuncture plus another traditional Chinese medicine (TCM) treatment versus the other TCM treatment alone""",1.0357142857100001,"""Adjunct acupuncture""","""Other TCM alone""",0.921858236614,"""RR""","""Symptom severity (responders) (short-term: up to 3 mos, closest to 8 wks)""",19284644,no sig diff,"""CD005111 v. 5.0 Acupuncture for treatment of irritable bowel syndrome.rm5""",1.1636323667,PMC2666722.nxml
36194,36194,"""Case-control studies""",1.01157625522,"""Cases""","""Control""",0.652478916444,"""OR""","""Frequent handwashing""",19284644,no sig diff,"""CD006207 v. 9.1 Physical interventions to interrupt or reduce the spread of respiratory viruses.rm5""",1.56830587829,PMC2666722.nxml
36201,36201,"""Case-control studies""",0.39533271719,"""Cases""","""Control""",0.24591707584199998,"""OR""","""Wearing mask""",19284644,"sig diff, neg","""CD006207 v. 9.1 Physical interventions to interrupt or reduce the spread of respiratory viruses.rm5""",0.635531130751,PMC2666722.nxml
36211,36211,"""Case-control studies""",0.192150646107,"""Cases""","""Control""",0.097798715329,"""OR""","""Wearing gloves""",19284644,"sig diff, neg","""CD006207 v. 9.1 Physical interventions to interrupt or reduce the spread of respiratory viruses.rm5""",0.377529200409,PMC2666722.nxml
36217,36217,"""Case-control studies""",0.471153846154,"""Cases""","""Control""",0.301801777032,"""OR""","""Wearing gowns""",19284644,"sig diff, neg","""CD006207 v. 9.1 Physical interventions to interrupt or reduce the spread of respiratory viruses.rm5""",0.735535585405,PMC2666722.nxml
