RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 4525725 ,Participants who agree that the feedback was ‘relevant to me’ ,tailored health risk feedback,generic health risk feedback,Significantly increased,"Participants were significantly more likely to agree that the tailored feedback was ‘relevant to me’ compared to the generic feedback, Fisher’s exact: χ2(1, N = 87) = 5.22, p = .03,",26473:26717, 4525725 ,26243144,Unavailable
 5799986 ,extruded debris,EndoIrrigator Plus,conventional syringe or PUI,Significantly decreased,Tukey's multiple post hoc tests revealed that EndoIrrigator Plus group extruded significantly less debris than PUI and conventional syringe irrigation groups (P &lt; 0.05).,13745:13948, 5799986 ,29430092,Unavailable
 5799986 ,extruded debris,PUI,conventional syringe ,Significantly decreased,"In addition, PUI group extruded significantly less debris than conventional syringe irrigation group (P &lt; 0.05) [Table 2].",13949:14133, 5799986 ,29430092,Unavailable
 5827507 ,Dentinal hypersensitivity (DH),"combined 5% KNO3 and the diode laser or  gallium-aluminum-arsenide diode laser (62.2 J/cm2, wavelength - 980 nm, noncontact pulse mode, and power wattage - 0.5 W);",5% potassium nitrate (KNO3) ,Significantly decreased,A significant reduction in DH was observed for Group 3 (GaAlA laser diode and 5% KNO3) and Group 2 (GaAlA laser diode) than Group 1 (5% KNO3).,14778:14942, 5827507 ,29491586,Unavailable
 4170701 ,"ESR, CRP, Hb, grip strength, BAS-G, BASFI, and BASDAI, either at baseline or after 3-month exercise",combined home exercise (COMB),range-of-motion home exercise (ROM),No significant difference,"On the follow-up of disease activity and functional ability, no significant statistical difference was found between the two groups in ESR, CRP, Hb, grip strength, BAS-G, BASFI, and BASDAI, either at baseline or after 3-month exercise (Table 5).",28810:29097, 4170701 ,25276785,Unavailable
 4170701 ,variables of pulmonary function test,combined home exercise (COMB),range-of-motion home exercise (ROM),No significant difference,"Either at baseline or after 3-month exercise, no significant difference was observed between the two groups in terms of variables of pulmonary function test.",28263:28421, 4170701 ,25276785,Unavailable
 5815237 ,CHI3L1 concentration decline,inhaled nitric oxide (iNO),placebo,Significantly decreased,"The baseline (day 1) CHI3L1 concentration (estimate, 95% CI 213 ng/mL, 176–259) decreased by 34% per day (95% CI 31–38) in the placebo group and 29% per day (95% CI 25–33) in the iNO group (p = 0.007) (Fig. 2).Fig. 2",40473:40750, 5815237 ,29448936,Unavailable
 5777419 ,the total cultivable microbiota,probiotic or antibiotic,placebo ,No significant difference,"At microbiological level, the total cultivable microbiota decreased significantly in the probiotic and antibiotic groups. In the placebo group, the prevalence of subjects with P. gingivalis decreased. However, there were no significant differences between groups.",47680:47960, 5777419 ,29364340,Unavailable
 5777419 ,"attachment gain, reduction of PPD, and reduction of plaque",probiotic or antibiotic,placebo ,No significant difference,"In the probiotic group, we observed attachment gain, reduction of PPD, and reduction of plaque, which was not significant when compared with the other groups.",48169:48327, 5777419 ,29364340,Unavailable
 3881817 ,Specimens not leaking,irrigation with a final application of EC40TM,irrigation with 10 mL 2.0% chlorhexidine (CHX),No significant difference,EC40TM exhibited a similar behaviour to 2% CHX.,20399:20457, 3881817 ,23559116,Unavailable
 3881817 ,Specimens not leaking,irrigation with a final application of EC40TM,without final irrigation or irrigation with the combination (1:1) of 0.2% CHX + 0.1% cetrimide (CTR).,Significantly increased,EC40TM had significant differences when compared to the 2.5% NaOCl group and the group 0.2% CHX + 0.1% CTR.,20611:20730, 3881817 ,23559116,Unavailable
 3881817 ,Specimens not leaking,without final irrigation,irrigation with 10 mL 2.0% chlorhexidine (CHX) or irrigation with the combination (1:1) of 0.2% CHX + 0.1% cetrimide (CTR).,No significant difference,No significant differences were observed between the group without final irrigation and the 2% CHX group or 0.2% CHX + 0.1% CTR.,5851:5979, 3881817 ,23559116,Unavailable
 4717613 ,reduction of the albumin levels,"preoperative nutrition program with immune modulating formulae (enriched with arginine, omega-3 fatty acids and nucleotides)",normal diet,Significantly decreased,"With respect to thoracotomy and VATS, the change in albumin levels of the patients who underwent thoracotomy was 0.58 ± 0.33 in G1 and 1.04 ± 0.31 in G2 (p &lt; 0.001). The change in albumin levels of the patients who underwent VATS was 0.65 ± 0.27 in G1 and 1.15 ± 0.44 in G2 (p = 0.005) (Table 2).Fig. 1",20737:21142, 4717613 ,26782276,Unavailable
 4717613 ,complication development rate,"preoperative nutrition program with immune modulating formulae (enriched with arginine, omega-3 fatty acids and nucleotides)",normal diet,Significantly decreased,"Of the 27 patients in the control group, 12 (44.4 %) developed complications. Of these 12 patients, 7 (58.33 %) had prolonged air leak, 3 (25.0 %) had atelectasis requiring bronchoscopy, 1 (8.33 %) had pneumonia and 1 (8.33 %) had cardiac arhythmia. On the other hand, in G1, of the 31 patients only 6 (19.4 %) developed complications; 4 (66.67 %) had prolonged air leak, 1 (16.67 %) had atelectasis requiring bronchoscopy and 1 (16.67 %) had pneumonia (Fig. 2). There was a statistical difference between the two groups with respect to complication development rates (p = 0.049)",22673:23308, 4717613 ,26782276,Unavailable
 4717613 ,The mean tube drainage times,"preoperative nutrition program with immune modulating formulae (enriched with arginine, omega-3 fatty acids and nucleotides)",normal diet,Significantly decreased,The mean tube drainage times were 6 (42–1)/day in the control group and 4 (15–2)/day in the nutrition group (p = 0.019) (Fig. 3).Fig. 2,23310:23523, 4717613 ,26782276,Unavailable
 5845721 ,number of days the nurses wore the activity monitor,individual or friend ,team,No significant difference,No significant differences in the number of days the nurses wore the activity monitor were observed between intervention groups (p &gt; 0.05).,33338:33497, 5845721 ,29559917,Unavailable
 5845721 , Weekly moderate-to-vigorous intensity PA (MVPA) levels,individual or friend ,team,No significant difference,"No significant differences in MVPA levels were observed between intervention groups (F = 1.199, df = 9.654, p = 0.292, η2 = 0.034; see Figure 3).",37161:37295, 5845721 ,29559917,Unavailable
 5845721 ,daily steps,individual or friend ,team,No significant difference,"No significant differences in daily steps were observed between intervention groups (F = 1.146, df = 7.819, p = 0.333, η2 = 0.032; see Figure 5).",34746:34975, 5845721 ,29559917,Unavailable
 5845721 ,cardiovascular health indicators,individual or friend ,team,No significant difference,No significant differences in changes in cardiovascular health indicators were observed between groups (p &gt; 0.05).,37161:37295, 5845721 ,29559917,Unavailable
 3494227 ,"depression, anxiety, and worry symptoms",mindfulness based stress reduction program,control,Significantly decreased,"After adjusting for pre-intervention scores, there was significant difference between the two groups on pre-test and post-intervention scores on the depression [F (126.04, P=.000], anxiety [F (102.74), P=.000] and worry symptoms [F (308.29), P=.000].",15206:15558, 3494227 ,23308349,Unavailable
 1522015 ,The mean log retinal area,lutein supplementation (10 mg/d for 12 wks followed by 30 mg/d) for the first 24 weeks and then placebo for the following 24 weeks,placebo (24 weeks) was administered prior to lutein,Significantly increased,"The mean log retinal area when the participants were on lutein was 0.018 higher (95% CI: 0.001, 0.036, p value: 0.038) than when they received placebo, but the visual field deteriorated throughout the study (change per week: -0.2%, 95% CI: -0.003, -0.001, p value&lt; 0.001).",35229:35502, 1522015 ,16759390,Unavailable
 1522015 ,the average log CS at normal illumination,lutein supplementation (10 mg/d for 12 wks followed by 30 mg/d) for the first 24 weeks and then placebo for the following 24 weeks,placebo (24 weeks) was administered prior to lutein,No significant difference,"In this model, the average log CS at normal illumination was slightly (0.017 unit, 95% CI -0.014, 0.049, p value: 0.30) higher when participants were on lutein than when they were receiving placebo.",37896:38095, 1522015 ,16759390,Unavailable
 1913939 ,change in weight,the Web-based condition,condition that provided print materials on the same topics,No significant difference,The ANCOVA analyses for reported weight indicated that there was no significant differential change in weight between the two groups.,44255:44389, 1913939 ,17581811,Unavailable
 1913939 ,Physical Activity,the Web-based condition,condition that provided print materials on the same topics,No significant difference,The ANCOVA to test differential change between the Web group and the print group detected no differences between the two groups on the five measures of physical activity.,47798:47969, 1913939 ,17581811,Unavailable
 1913939 ,Attitudes Toward a Healthful Diet*,the Web-based condition,condition that provided print materials on the same topics,Significantly increased,"Attitudes Toward a Healthful Diet*	3.835 (0.395)	3.711 (0.434)	7.104 (1,415)	.008",37219:37439, 1913939 ,17581811,Unavailable
 1913939 ,Dietary Stage of Change,the Web-based condition,condition that provided print materials on the same topics,Significantly decreased,"Dietary Stage of Change† 1.902 (0.902) 2.149 (0.921) 6.487 (1,408) .01",44750:44910, 1913939 ,17581811,Unavailable
 1913939 ,Stress Management,the Web-based condition,condition that provided print materials on the same topics,No significant difference,The ANCOVA to test differential change between the Web group and the print group detected no differences between the two groups on the three measures of stress.,44750:44910, 1913939 ,17581811,Unavailable
 3616693 ,The survival period of the bleb,membrane containing MMC treatment ,glaucoma filtration operation with no implantation of chitosan membrane (as control) // or drug-free chitosan membrane implantation (blank/placebo group) // or membrane containing 5-FU treatment (5-FU group) ,Significantly increased,The survival period of the bleb in the MMC group was significantly prolonged compared with the other three groups (P &lt; 0.01); 35% of blebs had disappeared at day 10 after operation.,17336:17534, 3616693 ,23576864,Unavailable
 3616693 ,IOP-decrease period,membrane containing MMC treatment ,glaucoma filtration operation with no implantation of chitosan membrane (as control) // or drug-free chitosan membrane implantation (blank/placebo group) // or membrane containing 5-FU treatment (5-FU group) ,Significantly increased,"A significant decrease in IOPs occurred immediately after operation and lasted to day 28 postoperation in the MMC group (F = 26.866, P &lt; 0.01), whereas IOPs reached their lowest level on day 3 and achieved a general equilibrium point at day 14 postoperation in both the 5-FU (F = 13.467, P &lt; 0.01) and control (F = 6.567, P &lt; 0.01) groups. In the blank/placebo group, IOPs began to increase at day 3 after operation and reached preoperation level at day 7 (F = 11.426, P &lt; 0.01). Intergroup comparisons showed that the MMC group had the longest sustained IOP-decrease period, followed by the 5-FU and control groups.",18149:18911, 3616693 ,23576864,Unavailable
